,0
264,0.0012389420446540234
265,0.0032238470372915468
266,0.0006884533382965352
267,0.0032615948342989143
268,-0.009600966995962329
269,-0.011771465323886093
270,0.0027268343766945063
271,-0.024816474839682953
272,0.026284605359043853
273,-0.014580530551184509
274,-0.01306432737138849
275,-0.003633669419047289
276,0.01221725967429739
277,0.010669599996995224
278,-4.4395708795330613e-07
279,-0.007638081551579093
280,0.0013270202376712142
281,-0.007046699398463641
282,-0.002007368497979778
283,-0.0026711005953593686
284,-0.01975512439094479
285,-0.0034103282867536805
286,-0.004744083781014083
287,-0.0016896578731677575
288,0.025215084443835037
289,0.010625560900486636
290,0.0007419293840569968
291,0.011295584297367448
292,-0.0011769169638176508
293,0.0006632881402916374
294,0.011465449383900608
295,0.00489418705486766
296,0.003657946702876294
297,-0.020167204508275235
298,0.002786601721956175
299,0.008760190598372436
300,-0.010258407793840685
301,0.0011791746993923546
302,-0.003853864901590273
303,-4.4395708795330613e-07
304,0.003761753144646565
305,0.006350622889401997
306,-0.0053386115838801596
307,0.01013483953939083
308,0.011015621469562795
309,0.06516483627663469
310,0.009395611847996505
311,0.0019121110912854455
312,0.020594124960182855
313,-0.012696286350566646
314,0.00013796463193907482
315,-0.01679192232586625
316,0.02559885371340996
317,-0.003919923546353177
318,-0.008160259410181045
319,0.008080730252239793
320,0.025032636758299406
321,0.021062826773024373
322,0.003909598682925439
323,-0.0053040094366234025
324,0.02475896522999599
325,0.0037240053476391838
326,0.01779764233188688
327,0.0001222363831859946
328,-0.0031649676062057847
329,-0.010535224971894727
330,0.0012766898416613909
331,-0.013709185570264404
332,0.007162200525060461
333,0.004928789202124403
334,-0.006609454083128269
335,-0.004121245130392484
336,0.00938932054849527
337,0.009946100554353965
338,-0.007087592845221619
339,-0.002523255057080495
340,0.004302804901752194
341,0.007596300190645208
342,-0.006741571372654062
343,0.03308235447012102
344,0.027907760630360753
345,-0.009003293543345628
346,0.0121983857757937
347,0.0008048423790692621
348,-0.003262482748474821
349,0.03327423910490848
350,-0.011136044074262025
351,0.0019341306395397467
352,-0.008528300431002903
353,0.010084509143380993
354,-0.015813625253425265
355,-0.021567018647298528
356,-0.003910486597101331
357,0.01721255147827265
358,-0.005958304584751148
359,-0.008449659187237543
360,0.005973144919328308
361,0.01790144877365714
362,0.009338990152485446
363,0.02214493028723563
364,0.008612345060093576
365,-0.0116393480343603
366,-0.008122511613173677
367,0.005517025705489259
368,-0.0044798492019624825
369,0.006643168316209133
370,0.019137689125648505
371,-0.012532712563534706
372,-0.0033411239922401803
373,0.0007545119830594388
374,0.0321889899409466
375,-0.0013530733498520464
376,0.020609853208935935
377,0.019634701786245545
378,-0.005716089553953849
379,-0.007477653414297777
380,0.00922260111171272
381,-0.006537104138864144
382,-0.0032310262509686882
383,-0.00671326052489854
384,0.017014375543983967
385,0.0007985510795680412
386,0.00471173936933203
387,-0.009701627787981976
388,0.014655138231023351
389,-0.00671326052489854
390,0.0029596124582399602
391,0.007495639398625548
392,-0.0073203709267670725
393,0.009543457386275364
394,-0.0032719196977266662
395,0.0029407385597362695
396,-0.008544028679755983
397,0.008414169125804893
398,0.010270102478667234
399,-5.077435309777667e-05
400,-0.015863955649435088
401,0.006410390234663665
402,0.014504147042993881
403,-0.002268457427280754
404,0.003513246814348045
405,0.008127914998498992
406,0.008395295227301203
407,-0.01712221554968074
408,-0.025433022190803317
409,0.09203497644638073
410,-0.007886587881877613
411,0.009131377268944918
412,-0.010236388245586384
413,-0.01074283785543527
414,0.006901111595759485
415,0.010059343945376095
416,-0.002734013590371634
417,0.006064368762096123
418,0.0068979659460088605
419,0.005079780390153887
420,0.0004147818099931172
421,0.010436821915449784
422,0.006382079386908143
423,0.012006501141006237
424,0.002299026010610994
425,-0.007452488216292866
426,-0.008518863481751057
427,-0.017027846057162316
428,0.01415183427092509
429,-0.004731501182011627
430,-0.0031366567584502486
431,0.010153713437894507
432,-0.0029101699764060296
433,0.005199315080677225
434,-0.0017588621676812577
435,0.005180441182173548
436,0.004824982760354146
437,-0.0011832082633188717
438,0.005070343440902056
439,-0.0028598395803962062
440,-0.004854181522285575
441,0.01084575638302962
442,0.00198446103554957
443,-4.4395708795330613e-07
444,-0.009003293543345628
445,-0.009893512422769452
446,0.006872800748003963
447,-0.005382650680388762
448,-0.0035078434290227306
449,-0.004832161974031274
450,0.0027740191229537192
451,-0.0019161446552119626
452,-0.011025946332990533
453,-0.014533345804925296
454,-0.015920577344946146
455,-0.0050083183600656694
456,-0.0008246041917488595
457,-0.0009850323290301888
458,-0.007496527312801468
459,-0.008267211501701927
460,-0.00045027187142576697
461,0.021478052540105444
462,-0.014885658576994087
463,-0.00024580463763584914
464,-0.007660101099833394
465,0.005507588756237414
466,0.0013647680346785818
467,0.007520804596630473
468,-0.004086642983135727
469,-0.010657905312168675
470,-0.015417273384847871
471,0.00025749932246241225
472,0.03343152159243919
473,0.0010816595571233184
474,0.007080413631544491
475,-0.005005172710315059
476,0.034692927142435465
477,0.00593225147257033
478,-0.02659376694877995
479,-0.04985584685457155
480,0.002855806016469703
481,-0.0010919844205510565
482,0.010238645981161101
483,0.012972215614444782
484,0.02197506520070247
485,-0.005725526503205708
486,0.00504517824289713
487,-0.0003370284804036644
488,0.0046079329275617725
489,-0.0010290714255387773
490,0.010795425987019797
491,-0.005631157010687268
492,0.0006161033940324107
493,-0.006801338717915731
494,0.02259475820157346
495,0.005715201639777956
496,-0.011780902273137925
497,-0.003303376195232813
498,0.007416998154860202
499,0.004327970099757106
500,0.00641353588441429
501,-5.077435309777667e-05
502,0.015482444115434868
503,0.005315704121449952
504,-0.009550636599952506
505,0.0034975185655949786
506,0.004872167506613359
507,0.00015998418019336214
508,0.006599129219700531
509,0.013956803986387004
510,0.007549115444385995
511,-0.005049211806823661
512,0.07194685713895879
513,0.007523950246381084
514,-0.005782148198716752
515,-0.00735811872377444
516,0.011751703511206496
517,0.003500664215345603
518,0.008068147653237323
519,-0.013010851325628056
520,-0.0063326369050742265
521,0.007998943358723823
522,0.025205647494583205
523,-4.4395708795330613e-07
524,0.007052102783788969
525,-0.016087296781728697
526,0.003985094276940174
527,-0.011255578764785362
528,-4.4395708795330613e-07
529,-0.002214981381520306
530,0.02518362794632889
531,-0.011359385206555633
532,-0.027049886162618983
533,-0.001919290304962587
534,0.004667700272823441
535,0.009534020437023533
536,0.009512000888769218
537,-0.005602846162931746
538,-5.077435309777667e-05
539,0.006366351138155077
540,0.0028778255647239903
541,0.013057148157711362
542,-0.004835307623781884
543,0.00031726666772408096
544,0.013028837309955826
545,0.0028652429657215345
546,-0.004174721176152918
547,-0.0018878338074564405
548,0.006803596453490449
549,0.007055248433539565
550,-0.005621720061435437
551,0.005460404009978201
552,0.009049590375428948
553,0.0035855967586121695
554,-0.0007616911967365803
555,-0.00921405207663678
556,-0.006285452158815014
557,-0.014092954839839314
558,0.011877529501231068
559,-0.00945941275718469
560,-0.0029919568699219995
561,-0.01684225272187609
562,-0.018905798958278958
563,-4.4395708795330613e-07
564,0.008461353872064106
565,0.0064040989351624444
566,-0.0027088483923667223
567,-0.006310617356819925
568,0.016684082320169477
569,-0.006804484367666341
570,-0.013504718336474472
571,0.0001820037284476772
572,-0.006436443346844498
573,0.005806425482545771
574,0.010782843388017327
575,0.006451283681421671
576,0.0023084629598628253
577,0.00019773197720074354
578,0.008307217034283998
579,0.014828148967307136
580,-7.593955110270223e-05
581,0.005013721745390998
582,-0.020431439087326822
583,0.04414875029278159
584,0.0017391003550016743
585,-0.018729642572244562
586,-0.004819579375028818
587,0.020713659650706207
588,0.011279856048614381
589,0.025573688515405063
590,0.0013364571869230596
591,-0.003825554053834751
592,-0.015791605705170964
593,-0.012463508269021192
594,-0.009431101909429154
595,-0.002954209072914632
596,0.018713026409315603
597,0.005029449994144078
598,0.008115332399496536
599,0.027115056893205994
600,-0.0029384808241615656
601,0.015907106831767784
602,-5.077435309777667e-05
603,-0.028997043358249146
604,0.010229209031909242
605,0.013069730756713832
606,0.012601028943872328
607,-0.008553465629007814
608,0.010785989037767951
609,-0.012161525892962238
610,0.015938563329273917
611,0.005548482202995392
612,0.01822859634772102
613,-0.0020608445437402118
614,0.01358876296556516
615,0.0007796771810643505
616,0.01084575638302962
617,0.015243374734388207
618,-0.003202715403213152
619,-0.002586168052092788
620,-0.004539616547224165
621,-0.00034017413015428877
622,-0.007527983810307601
623,-0.023916819011007298
624,0.0004147818099931172
625,0.027646671701059763
626,0.0027236887269439097
627,0.0018869458932805339
628,0.016202797908325517
629,-0.0018249208124441474
630,0.010292122026921535
631,0.003245866585545848
632,-0.012573606010292698
633,-4.4395708795330613e-07
634,-0.006990077702952582
635,-0.015606012369884723
636,0.005394345365215311
637,0.003808937890905778
638,0.005158421633919247
639,0.0266274811818608
640,-0.010550953220647794
641,0.0054037823144671565
642,-0.009399645411923022
643,-0.009163721680626957
644,0.000358160114482059
645,-0.011349948257303788
646,0.00826632358752602
647,-0.003762641058822472
648,-0.004835307623781884
649,0.003431459920832075
650,0.007951758612464596
651,0.01221725967429739
652,-0.009503451853693279
653,-0.0063672390523309835
654,-0.000705069501225522
655,-0.004678025136251193
656,0.012440600806590998
657,-0.0005981174097046404
658,0.010087654793131617
659,-0.0018280664621947718
660,0.0008048423790692621
661,-0.012321954030243554
662,-0.023448117198165794
663,0.007681232733911789
664,0.012126035831529575
665,-0.00028040678489262005
666,0.02363911391877735
667,0.006190194752120681
668,-0.010884392094212894
669,0.009920935356349067
670,-0.005543078817670077
671,0.00600145576708383
672,-0.004187303775155374
673,0.009398757497747115
674,0.009445942244006328
675,0.016882258254458174
676,-0.016074714182726227
677,0.002450017198640464
678,-0.0010794018215486006
679,0.005570501751249707
680,0.003135768844274356
681,0.00310745799651882
682,-0.0051939116953519104
683,-0.01137196780555809
684,0.003315070880059348
685,0.009294951055976844
686,-0.02585453925738561
687,0.004878458806114594
688,0.0010470574098665614
689,-0.004684316435752414
690,-0.008147676811178589
691,0.005554773502496627
692,0.00834811048104199
693,0.00812162369899777
694,-0.012054573801441357
695,0.007759873977677134
696,-0.0027654700878777805
697,0.019653575684749236
698,-0.004829016324280663
699,-0.01501148456701866
700,-0.010261553443591281
701,0.007923447764709074
702,0.004029133373448776
703,-4.4395708795330613e-07
704,-0.0014222776443655466
705,-0.00020491119087787113
706,0.0033779838750716412
707,0.006325457691397085
708,0.006224796899377438
709,-4.4395708795330613e-07
710,-4.4395708795330613e-07
711,-4.4395708795330613e-07
712,-5.077435309777667e-05
713,0.0019184023907866804
714,-0.0050020270605644485
715,0.010458841463704086
716,-0.005241096441611123
717,0.0067343921589769346
718,0.014016571331648672
719,0.008738171050118149
720,-0.0051184161013371615
721,0.012242424872302302
722,0.02197191955095186
723,-0.0023470986710461134
724,0.011449721135147542
725,0.019924101563302057
726,-0.0032782109972278872
727,-0.023328582507642456
728,-0.009151139081624501
729,-0.006162771818541066
730,0.02293763402439039
731,0.014350010205213773
732,-0.006024363229514038
733,-0.0014820449896272153
734,0.006986044139026065
735,-0.018584942683716327
736,-0.007068718946717942
737,0.003698840149634286
738,0.015293705130398016
739,-0.003894758348348265
740,0.0012420876944046477
741,0.012915593918933724
742,-0.022416344079964345
743,0.001949858888292813
744,0.008653238506851568
745,4.044948967002471e-05
746,0.02294707097364225
747,0.002053665330063084
748,0.015240229084637583
749,0.014472690545487735
750,-0.002686828844112435
751,0.001647876512233859
752,0.002437434599638008
753,-0.0009630127807758737
754,0.01856203522128612
755,-0.023054910979339024
756,4.674078917125957e-05
757,-0.002337661721794254
758,0.010090800442882228
759,-0.007248020982502948
760,-0.004980007512310133
761,-4.4395708795330613e-07
762,0.012459474705094675
763,0.005347160618956098
764,-0.007650664150581549
765,0.006762703006732457
766,0.009593787782285187
767,-0.0014128406951137013
768,-0.00833327014646483
769,0.013186119797486545
770,0.02236827141952924
771,-0.027741929107754096
772,-0.007534275109808822
773,0.009898915808094766
774,-0.0019759120004736314
775,0.0002700819214648681
776,0.010210335133405551
777,0.003362255626318561
778,0.01003417874737117
779,0.007545969794635385
780,0.005054615192148976
781,-0.03495175833616172
782,0.003494372915844368
783,-0.0002112024903790921
784,-0.025769606714119042
785,0.003267886133800149
786,0.006750120407730001
787,0.003308779580558127
788,-0.01034019468735664
789,-5.077435309777667e-05
790,0.005737221188032243
791,0.00917856201520413
792,0.00545725836022759
793,-0.0064490259458469396
794,-0.003639960718548524
795,-0.0048510358725349645
796,0.0012200681461503327
797,-0.009468849706436536
798,-0.005480165822657784
799,0.007646630586655032
800,0.009571768234030886
801,-0.01574127530916114
802,-0.010730255256432814
803,-4.4395708795330613e-07
804,-0.008141385511677368
805,0.007973778160718911
806,0.0035163924640986693
807,0.0010470574098665614
808,-0.00024580463763584914
809,-0.00284411133164314
810,-0.01397342014931599
811,0.015686911349224786
812,0.09598905818290271
813,0.0002323341244574867
814,-0.004794414177023906
815,-0.001897270756708272
816,-0.0030831807126898148
817,0.06644511572513465
818,0.013472373924792433
819,-0.004791268527273296
820,0.009939809254852744
821,-0.02758464662022339
822,-0.010214368697332082
823,-5.077435309777667e-05
824,0.007750437028425303
825,0.014268223311697817
826,0.010257519879664778
827,0.008222284491017431
828,0.018779085054078506
829,2.7016926626571847e-06
830,0.0013144376386687584
831,-0.0019916402492267116
832,0.022607340800575915
833,0.019490001897717296
834,-0.007490236013300233
835,0.0144663992459865
836,-0.004498723100466173
837,0.005042032593146534
838,-0.02152297955078994
839,-0.003152385007203329
840,-0.00985891027551268
841,-0.0017179687209232797
842,0.011317603845621749
843,-0.0013216168523458999
844,-0.02175575763233538
845,0.010817445535274098
846,0.00231475425936406
847,-0.0034449304340104375
848,0.011981335943001326
849,0.005796988533293912
850,0.00610211655910349
851,0.001647876512233859
852,0.0008048423790692621
853,-0.027257499046159525
854,-0.008531446080753513
855,-0.01000361016404093
856,0.0007828228308149748
857,-0.0032058610529637627
858,0.0014748657759500877
859,-0.007411594769534888
860,0.011374225541132793
861,0.002943884209486894
862,0.0066305857172066635
863,-0.006810775667167576
864,0.02276147763835601
865,-0.001988494599476087
866,-0.0006169913082083311
867,0.0006223946935336455
868,0.009600079081786422
869,-0.006203665265299044
870,-0.0070529906979648616
871,-0.0014694623906247595
872,0.011877529501231068
873,-0.010101125306309966
874,0.009908352757346611
875,0.008857705740641486
876,-0.0008938084862623735
877,-0.011076276729000356
878,0.0072345504693245855
879,-0.0030737437634379694
880,0.038307278705891096
881,0.011270419099362522
882,0.00811847804924716
883,0.018549452622283663
884,0.021141468016789733
885,-0.00646475419460002
886,0.007316337362840555
887,0.0068570724992508825
888,0.011619586221680689
889,-0.010135727453566723
890,0.004878458806114594
891,-0.01563746886739087
892,-0.012089175948698114
893,-4.4395708795330613e-07
894,-0.008553465629007814
895,-0.006414423798590196
896,-0.0028126548341369934
897,0.0014717201261994634
898,0.000166275479694597
899,8.992992163892044e-06
900,-0.016920893965641448
901,-0.02056984767635385
902,-0.0016267448781554644
903,0.003878142185419292
904,0.00833238223228891
905,0.006517342326184561
906,-0.01129332656179273
907,-0.0030737437634379694
908,0.028640697022253844
909,0.0001285276826872156
910,-0.016486794300056687
911,0.011581838424673335
912,0.008775918847125516
913,0.001201194247646642
914,0.008260032288024785
915,-0.0026239158491001557
916,0.018429917931760326
917,-0.0016456187766591551
918,0.004441213490779222
919,0.004491543886789046
920,-0.02030246744755164
921,-5.077435309777667e-05
922,0.03597320659093542
923,-0.01218669109096715
924,0.0009967270138567241
925,-0.008144531161427979
926,0.006690353062468332
927,-0.005643739609689724
928,-0.003756349759321251
929,0.006573964021695605
930,0.0047306132678357204
931,-0.0012020821618225624
932,-0.012573606010292698
933,-0.0072039818859943455
934,-0.001198936512071938
935,0.005778114634790235
936,-0.005672050457445246
937,0.04184613467533202
938,0.02825692775267892
939,0.003444042519834545
940,0.01054691965672129
941,-0.0038570105513408975
942,0.001880654593779299
943,-0.008578630827012726
944,0.02991783082100319
945,0.019254078166421232
946,-0.07040637667533375
947,0.004365717896764487
948,-0.0061344609707855435
949,0.003286760032303826
950,0.014277660260949648
951,0.011607003622678247
952,-0.0016424731269085446
953,0.022877866679128722
954,-0.01322475550866982
955,0.011868092551979223
956,0.013245887142748214
957,0.003937909530680961
958,0.006728100859475714
959,0.012720563634395651
960,-0.01888692505977528
961,-0.00012941559686313608
962,-0.0018878338074564405
963,0.0008048423790692621
964,0.00994924620410459
965,0.01670924751817439
966,-0.015901703446442456
967,0.016847656107201403
968,0.010160004737395742
969,-0.01919519873533547
970,-0.025109020266490062
971,0.00022918847470689008
972,-0.022450946227221116
973,0.0005940838457781233
974,-0.020535245529097093
975,-0.0038444279523384417
976,-0.00429740151642688
977,0.002402832452381265
978,-0.013778389864777918
979,0.008483373420318394
980,0.024007154939599207
981,0.018203431149716107
982,-0.0064427346463457325
983,-0.01461513269844128
984,0.013447208726787521
985,0.00222982171609748
986,0.09225202627917309
987,-0.021626785992560196
988,0.007410706855358967
989,0.016948316899221064
990,-0.026483669207508442
991,0.03496345302098827
992,0.013286780589506206
993,0.007376104708102224
994,0.022321086673270027
995,0.0025097845439021327
996,0.02234939752102555
997,0.005900794975064183
998,0.017281755772786164
999,-0.010576118418652705
1000,0.006765848656483067
1001,0.009791963716573884
1002,0.016410410791866045
1003,-0.008267211501701927
1004,-0.03484795189439146
1005,0.009700739873806069
1006,-0.005558807066423144
1007,0.016353789096354987
1008,0.008200264942763116
1009,0.0068916746465076395
1010,0.00914081421819675
1011,0.0028652429657215345
1012,-0.00881455455830879
1013,-0.02073342146338579
1014,0.007712689231417935
1015,-0.000478582719181303
1016,0.025438425576128645
1017,0.00529053892344504
1018,-0.01116435492201756
1019,-0.004023729988123448
1020,0.0202701230358696
1021,-0.08082162299961719
1022,-0.0034386391345092027
1023,0.0017485373042535057
1024,0.0055956669492546185
1025,0.027932925828365665
1026,-4.4395708795330613e-07
1027,-0.0019224359547131975
1028,-0.0027591787883765595
1029,0.011021912769064016
1030,-0.004209323323409675
1031,-0.011960204308922931
1032,0.00626254469638482
1033,0.0036422184541232278
1034,0.01400713438239684
1035,0.0005626273482719768
1036,-0.0037248932618151043
1037,0.011531508028663498
1038,0.023566763974513225
1039,-0.008191715907687191
1040,0.012623048492126615
1041,-0.006955475555695825
1042,0.013003672111950929
1043,0.0017674112027571964
1044,-0.005473874523156563
1045,-4.4395708795330613e-07
1046,-0.0022936226252856518
1047,0.01059410440298049
1048,-0.02206717695764618
1049,-0.024476744666616618
1050,0.0007545119830594388
1051,0.03244378757074634
1052,-0.0005352044146923474
1053,0.02322703380144689
1054,-0.006596871484125813
1055,0.011682499216692982
1056,0.02025124913736591
1057,-1.3026556090409147e-05
1058,-0.0006075543589564719
1059,0.005878775426809896
1060,-0.013621107377247213
1061,-0.004750375080515318
1062,-0.013967128849814756
1063,0.0008048423790692621
1064,0.010015304848867493
1065,-0.01129018091204212
1066,0.010273248128417845
1067,-0.0034669499822647387
1068,0.010411656717444873
1069,0.013047711208459517
1070,0.006778431255485523
1071,0.0020631022793149295
1072,0.01398511483414254
1073,0.006253107747132974
1074,0.011679353566942371
1075,-0.0062917434583162485
1076,-0.006499356341856777
1077,-0.010044503610798922
1078,0.007517658946879863
1079,-0.008050161668909553
1080,-0.012740325447075249
1081,-0.0016015796801505527
1082,0.02143401344359684
1083,-4.4395708795330613e-07
1084,0.019549769242978965
1085,-0.007046699398463641
1086,-0.009503451853693279
1087,0.013223867594493913
1088,0.0073855416573540555
1089,0.0071936570225665936
1090,0.01182090780572001
1091,-0.013209027259916753
1092,0.0038655595864168363
1093,-0.006782464819412054
1094,0.010461987113454696
1095,0.009508855239018607
1096,-0.008534591730504124
1097,-0.0175122761187569
1098,0.0007419293840569968
1099,-0.009166867330377568
1100,-0.04797474830370429
1101,0.0344570034111394
1102,0.0023996868026306406
1103,0.03618081947447596
1104,0.004239891906739915
1105,0.007929739064210309
1106,0.0027425626254475727
1107,0.023730337761545164
1108,-0.0094625584069353
1109,0.011355351642629102
1110,-0.00623197611305458
1111,-0.0008403324405019258
1112,-0.005782148198716752
1113,0.008077584602489182
1114,0.012192094476292464
1115,0.0261650706685205
1116,-0.005857643792731501
1117,0.0027362713259463517
1118,0.00042107310949435206
1119,-0.0026711005953593686
1120,0.01261990284237599
1121,0.007259715667329497
1122,-0.0037657867085730823
1123,0.01954662359322834
1124,0.006353768539152621
1125,-0.012991977427124365
1126,0.015532774511444705
1127,-4.4395708795330613e-07
1128,-0.0009535758315240422
1129,0.02089610733624181
1130,0.008341819181540769
1131,-0.009066206538357921
1132,-0.013797263763281595
1133,0.01783224447914364
1134,0.004132939815219047
1135,-0.001054236623543689
1136,-0.0007270890494798232
1137,0.015035761850847665
1138,-0.003797243206079229
1139,-0.016502522548809753
1140,-0.0051058335023347196
1141,-0.03582939461658307
1142,0.014277660260949648
1143,0.011726538313201584
1144,-0.0021206118890018805
1145,-0.0024509051128163706
1146,0.006998626738028521
1147,-0.0033505609414920118
1148,9.392553543047244e-05
1149,-0.02604327824242246
1150,0.004010259474945085
1151,0.009200581563458418
1152,-0.02512789416499374
1153,-4.4395708795330613e-07
1154,0.019464836699712385
1155,0.0018271785480188651
1156,-0.004511305699468629
1157,0.0404589031353112
1158,0.0035384120123529567
1159,0.00552017135523987
1160,0.01586306773525918
1161,0.003903307383424204
1162,-0.0032593370987242104
1163,-0.012784364543583851
1164,-0.016489939949807297
1165,0.013689423757584807
1166,0.0002260428249562657
1167,-0.009915531971023739
1168,0.021528382936115253
1169,0.0008583184248297099
1170,-0.0007491085977341244
1171,0.010581521803978033
1172,0.00023862542395872155
1173,-0.014061498342333195
